"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048844","artery morphogenesis","21/2538","83/18805",0.253012048192771,1.87466176763793,3.15442543576928,0.00281730961587852,0.0270354473546133,0.0213425929901672,"STRA6/COMP/SOX4/FKBP10/CITED2/EDNRA/HPGD/PRRX1/SIX1/VEGFA/PROX1/COL3A1/NOTCH3/ACVRL1/PDGFRB/FOXC1/WNT11/FOLR1/MYLK/APOB/HAND2",21
"GO:0021871","forebrain regionalization","9/2538","24/18805",0.375,2.77851654846336,3.44366876783406,0.00282788175882556,0.0270354473546133,0.0213425929901672,"SHH/BMP2/FEZF1/WNT7B/DMRTA2/ADGRG1/WNT1/NKX2-1/EMX1",9
"GO:0030277","maintenance of gastrointestinal epithelium","9/2538","24/18805",0.375,2.77851654846336,3.44366876783406,0.00282788175882556,0.0270354473546133,0.0213425929901672,"SLC22A5/TLR9/CRACD/SOX9/NOD2/PBLD/TFF2/HTR4/NEUROD1",9
"GO:0060571","morphogenesis of an epithelial fold","9/2538","24/18805",0.375,2.77851654846336,3.44366876783406,0.00282788175882556,0.0270354473546133,0.0213425929901672,"WNT2/BMP7/SULF1/SHH/WNT5A/BMP5/SOSTDC1/FGFR2/CECR2",9
"GO:2000193","positive regulation of fatty acid transport","9/2538","24/18805",0.375,2.77851654846336,3.44366876783406,0.00282788175882556,0.0270354473546133,0.0213425929901672,"IL1A/AVPR1B/IL1B/ERFE/P2RX4/MIF/TNFSF11/PTGES/PLA2G3",9
"GO:2000831","regulation of steroid hormone secretion","9/2538","24/18805",0.375,2.77851654846336,3.44366876783406,0.00282788175882556,0.0270354473546133,0.0213425929901672,"AGT/SPP1/CYP19A1/ECRG4/GALR1/KCNK9/POMC/GAL/AGTR1",9
"GO:0042220","response to cocaine","16/2538","57/18805",0.280701754385965,2.07982525265093,3.22500677869202,0.00283592993693599,0.0270694231539865,0.0213694145051962,"HOMER1/GRIA1/CCNA2/OXTR/DRD2/SMPD1/ELAVL4/SLC1A1/HOMER2/CRHBP/CNR1/CACNG4/FOSB/RGS4/SLC6A4/DRD5",16
"GO:2001222","regulation of neuron migration","15/2538","52/18805",0.288461538461538,2.13732042189489,3.24389157137798,0.00284152105385664,0.0270798754863584,0.0213776658898575,"UNC5C/UNC5D/NSMF/KIF20B/DRD2/WDR62/CAMK2B/COL3A1/SEMA6A/IGSF10/ADGRG1/CTNNA2/NEXMIF/SOX14/CAMK2A",15
"GO:0070661","leukocyte proliferation","65/2538","344/18805",0.188953488372093,1.40002771821797,2.95773248941961,0.00286439331213683,0.0272139709187596,0.0214835248459916,"SLC39A10/SLC11A1/RIPK2/SLC7A1/HSPD1/ZP3/HHLA2/IL1A/TLR9/SHH/CEBPB/TNFSF9/FCGR3A/IL1B/HELLS/LEF1/IL23A/CD55/CDKN2A/CCL5/PLCL2/CD79A/TNFRSF13B/BCL2/ZAP70/IL6/MIF/TSPAN32/CTPS1/NMB/CD22/CD19/HPRT1/CR2/LGALS9C/KIT/FCRL3/TMIGD2/TNFRSF13C/CLECL1P/TNFSF11/PDE5A/FLT3/CSF2/MS4A1/PIK3CG/IKZF3/PLA2G2D/CCR2/CD3E/IDO1/SLAMF1/LGALS9B/IGFBP2/GAL/CLEC4G/CD70/CCL8/MZB1/CD209/FOXJ1/TREM2/PLA2G5/IGHE/CCL19",65
"GO:0060840","artery development","27/2538","116/18805",0.232758620689655,1.72459647835657,3.09207043583616,0.00286462851776417,0.0272139709187596,0.0214835248459916,"STRA6/ADAMTS6/COMP/SOX4/FKBP10/ROBO2/CITED2/SHH/EDNRA/HPGD/PRRX1/SIX1/VEGFA/PROX1/COL3A1/NOTCH3/ACVRL1/PDGFRB/LOX/FOXC1/WNT11/FOLR1/SCN11A/MYLK/PDE2A/APOB/HAND2",27
"GO:0014033","neural crest cell differentiation","23/2538","94/18805",0.24468085106383,1.81293278339453,3.12095324143906,0.00290475720044494,0.0275517364067399,0.021750167052482,"NOLC1/BMP7/CITED2/SHH/EDNRA/SEMA6D/EDN3/SOX9/SIX1/SEMA6A/GBX2/SEMA3D/PHOX2B/FOXC1/TWIST1/SFRP1/SOX10/FOLR1/FGF19/RADIL/SEMA3E/GDNF/HAND2",23
"GO:1901992","positive regulation of mitotic cell cycle phase transition","25/2538","105/18805",0.238095238095238,1.76413749108785,3.10143405413416,0.00291372642567688,0.0275933557576287,0.0217830226163232,"CCND1/CDC6/MTBP/UBE2C/CDCA5/CDC25B/SKA3/CDK1/CCNB1/CDC7/RRM2/DTL/CCNE1/CDC25A/BIRC5/DLGAP5/FBXO5/PHOX2B/ADAMTS1/STIL/ESPL1/CDC20/SKA1/KCNA5/STOX1",25
"GO:0031128","developmental induction","11/2538","33/18805",0.333333333333333,2.46979248752298,3.33791226428641,0.00294636021822639,0.0277714046860369,0.0219235797804606,"WNT2/WNT3/ROBO2/BMP2/SOX9/SIX1/MESP1/WNT1/NKX2-1/DKK1/GDNF",11
"GO:0033198","response to ATP","11/2538","33/18805",0.333333333333333,2.46979248752298,3.33791226428641,0.00294636021822639,0.0277714046860369,0.0219235797804606,"P2RY1/P2RX6/IL1B/P2RY12/P2RX1/P2RX4/P2RY4/P2RX2/KCNJ11/RYR3/PTGS2",11
"GO:0060351","cartilage development involved in endochondral bone morphogenesis","11/2538","33/18805",0.333333333333333,2.46979248752298,3.33791226428641,0.00294636021822639,0.0277714046860369,0.0219235797804606,"STC1/COMP/COL1A1/MMP13/TRPV4/AXIN2/SOX9/SERPINH1/COL27A1/GHR/COL2A1",11
"GO:0048332","mesoderm morphogenesis","20/2538","78/18805",0.256410256410256,1.89984037501768,3.14554475380953,0.00296820029653438,0.0279335474781665,0.0220515801635621,"INHBA/BMP7/SNAI1/TBX20/ITGA2/WNT3/WNT5A/LEF1/SCX/ITGA8/APELA/KLF4/FOXC1/MESP1/TLX2/WNT11/EPHA2/FGFR2/SIX2/DKK1",20
"GO:0000076","DNA replication checkpoint signaling","8/2538","20/18805",0.4,2.96375098502758,3.47066751464663,0.00302487812374742,0.0279914758219549,0.0220973105355384,"CDC6/DNA2/TICRR/TIMELESS/CLSPN/CDC45/CDT1/ORC1",8
"GO:0032305","positive regulation of icosanoid secretion","8/2538","20/18805",0.4,2.96375098502758,3.47066751464663,0.00302487812374742,0.0279914758219549,0.0220973105355384,"IL1A/AVPR1B/IL1B/P2RX4/MIF/TNFSF11/PTGES/PLA2G3",8
"GO:0032332","positive regulation of chondrocyte differentiation","8/2538","20/18805",0.4,2.96375098502758,3.47066751464663,0.00302487812374742,0.0279914758219549,0.0220973105355384,"PRKG2/SOX9/ACVRL1/FGF18/LOXL2/MUSTN1/ZBTB16/BMPR1B",8
"GO:0043949","regulation of cAMP-mediated signaling","8/2538","20/18805",0.4,2.96375098502758,3.47066751464663,0.00302487812374742,0.0279914758219549,0.0220973105355384,"GPR3/PDE3A/LPAR1/NRXN1/PDE10A/PDE2A/OPRM1/ADCYAP1R1",8
"GO:0048266","behavioral response to pain","8/2538","20/18805",0.4,2.96375098502758,3.47066751464663,0.00302487812374742,0.0279914758219549,0.0220973105355384,"GRIA1/P2RX4/SCN3A/PIRT/P2RX2/SCN9A/SCN11A/ADAM11",8
"GO:0051923","sulfation","8/2538","20/18805",0.4,2.96375098502758,3.47066751464663,0.00302487812374742,0.0279914758219549,0.0220973105355384,"SULT2B1/SULT1A2/SULT1A1/SULT1B1/CHST5/SULT4A1/CHST4/SULT1C3",8
"GO:0014072","response to isoquinoline alkaloid","7/2538","16/18805",0.4375,3.24160263987392,3.54310468564496,0.00303012489389251,0.0279914758219549,0.0220973105355384,"ADRA2A/GRIA1/DRD2/SLC1A1/PRKCG/FOSB/OPRM1",7
"GO:0034374","low-density lipoprotein particle remodeling","7/2538","16/18805",0.4375,3.24160263987392,3.54310468564496,0.00303012489389251,0.0279914758219549,0.0220973105355384,"LIPC/AGT/PLA2G3/MTTP/AGTR1/APOB/PLA2G5",7
"GO:0043252","sodium-independent organic anion transport","7/2538","16/18805",0.4375,3.24160263987392,3.54310468564496,0.00303012489389251,0.0279914758219549,0.0220973105355384,"SLCO4A1/SLCO1B3-SLCO1B7/SLCO1B3/SLCO1C1/SLCO1B7/SLCO1A2/SLCO4C1",7
"GO:0043584","nose development","7/2538","16/18805",0.4375,3.24160263987392,3.54310468564496,0.00303012489389251,0.0279914758219549,0.0220973105355384,"STRA6/RPGRIP1L/SIX4/SIX1/PROX1/MSX1/GNG8",7
