"gene_id","GSM4284531","GSM4284532","GSM4284534","GSM4284535","GSM4284537","GSM4284538","GSM1228184","GSM1228185","GSM1228186","GSM1228187","GSM1228188","GSM1228189","GSM1228190","GSM1228191","GSM1228192","GSM1228193","GSM1228194","GSM1228195","GSM1228196","GSM1228197","GSM1228198","GSM1228199","GSM1228200","GSM1228201","GSM1228202","GSM1228203","GSM1228204","GSM1228205","GSM1228206","GSM1228207","GSM1228208","GSM1228209","GSM1228210","GSM1228211","GSM1228212","GSM1228213","GSM1228214","GSM1228215","GSM1228216","GSM1228217","GSM1228218","GSM1228219","GSM2322216","GSM2322219","GSM2322222","GSM2322225","GSM2322228","GSM2322231","GSM2322234","GSM2322237","GSM2322240","GSM2322243","GSM2322246","GSM2322249"
"ZXDC",8.90389806400887,9.20525713304225,9.07160795917267,8.90624215408533,9.10047066603031,8.91470675967962,9.24737078981424,9.71504068878052,8.85932236278688,8.66188657161809,9.02678377758705,9.36698838852576,9.01599819505339,9.15601062154852,9.53776359536708,8.84322123939945,8.05330423754614,9.35290988646052,8.8350735026432,9.16358988718086,9.37558459437076,8.64004651871424,9.14678512503091,9.38881265723763,9.12360990418524,8.80627558864549,8.82291600504205,8.91474154139722,8.92625163898429,9.23315238602742,9.18308030701409,8.9781162180705,8.94365900256106,9.20315942586785,8.82034275769706,9.26819517410466,9.13729451802857,9.18346917300052,8.95252511466928,8.92960475578227,8.99499488244263,8.69356064556075,8.822911558614,9.04322198135746,8.81537299396236,9.77320495715199,8.89411545512372,8.84081248163454,8.69677004969739,9.53244992680796,9.00582356491013,9.23229614669444,8.6224929374589,9.18950123846976
"CHST13",4.36912693622851,5.0121083310524,7.2452495086705,5.48918349944014,5.36209152563235,5.05871093069184,6.14406279468476,5.4396709312841,4.19968303574373,5.06394182956316,4.00053541654297,6.68815304115981,5.2031029666922,4.07758405618964,5.24696749093481,6.53487772495044,5.15068791573323,5.22951832036247,6.54166631777592,4.46899841321814,4.38168257759961,5.47439466823244,5.66800508453319,4.53396905804666,4.11582070271023,5.92015910601827,3.531701843547,5.38785379500259,6.13824235672051,6.26479523930335,6.11500949214648,4.54054523252087,4.51800777860105,7.04488467306204,4.82174973187986,6.62618184025195,6.90360242214179,6.49557139504091,5.63125642858828,6.68112565939164,6.71716972321713,5.02288380766194,6.16568965379329,6.27448233045122,3.74466955106869,5.17123176613081,4.32529523943134,6.05615791823626,5.48221144554021,4.51908456984325,4.42913613169472,5.1099389901853,6.62693992048158,6.91224664865104
"TXNRD3",6.20350002414988,7.62681277929636,5.91671636606891,7.0142935273605,6.4072711610584,7.27802390450318,7.66056250672392,7.84210174537919,6.39312972503101,7.27077406594492,6.84042499582223,7.09788629613776,7.47090373158845,6.84743761383701,7.76016198904148,6.78117674159146,6.55348691152252,7.69540477587707,6.27035616166711,7.57356933259922,7.05260270081729,7.20457080162165,6.92896205383589,7.07421446732255,6.39305491838965,6.35740876794308,6.18907447937665,6.59250346866777,5.95655726990362,6.11673573438138,6.06078142169809,6.57082052371158,6.05764399051565,6.09449691614643,7.37243080416965,6.95653231328357,6.48846143937112,6.13483316295537,6.39853185502465,6.08009484698586,6.39278705073898,6.20034596536623,5.79590707465654,7.18460495164149,6.93485309811157,6.81252493702503,7.03280262048784,6.77015751330169,6.01568082703262,7.10628205718207,6.49209672897573,7.51587788413378,5.97782864993726,7.40190006433099
"CHCHD6",7.1056878037992,7.43724079515417,7.02943035139535,8.00637747457446,6.5938963993908,7.73859347505034,7.73975174823045,7.4991355132844,7.14803442241604,7.61640724719788,8.32336475676821,7.55848337073163,7.1107073665276,7.39546846171118,8.07326007234672,7.70436338499189,7.62060154486098,8.7921403533839,7.26829847766643,7.84606071902163,7.84614996756346,7.73773270254001,7.38371724073421,7.69892630134587,6.45300069010566,6.85187392734003,6.80467511227616,6.84575398918097,6.62957854633025,6.95348700774824,6.76512407696907,6.92774693940869,6.91496375478001,6.82462902142877,7.46083972077846,8.10617070320793,6.99369321220887,6.89921886824169,7.03012552566269,6.88394038242614,6.97402883646576,7.35422006171165,6.80862078321334,7.62123720553877,6.96819498452479,6.89128408695528,6.8389506298192,7.59964264628919,7.02137803430122,7.90778690118139,7.31539477609932,8.4103873028774,6.73596039599684,7.94118397953158
"PLXNA1",9.82177811460839,11.3496818183824,9.4204819198203,10.9414773448556,8.54310731267943,9.70806929779496,10.303699725484,10.8914483759402,9.83563791619209,10.4437637890342,10.6263820041722,9.97872478976407,10.4286244696078,10.4919342176428,10.8410331359279,10.3391577191841,10.1267268267484,10.9772784305492,9.55694108604236,11.4515447812908,9.91398928234875,10.8267765298697,10.5519254534164,10.7107817583779,8.89411166469465,9.10913330358305,9.49454182395998,9.23385974579207,9.23970008841843,9.54139772600958,9.24450838163526,9.6241552601846,9.58477867501828,9.66051017165014,10.0170583150732,10.2075094610874,9.86598547618622,9.54888090071779,9.23830950097048,9.30209840371032,9.39033718791912,9.89045464412849,9.36444209812185,10.2879984176847,9.7258892185146,10.5619135902544,9.70157691664677,10.0907397821549,9.61508504844412,11.1359128622888,9.25656897492527,10.5683915983631,8.86158788143801,10.6752431068568
"TPRA1",8.84631881371341,9.45048316749569,9.34827565888249,9.41609516713928,8.38616371346773,8.2797534072659,8.85137830448949,8.90601564800512,8.87240669007318,8.77778223493086,9.03674891803522,9.17177535705076,9.02309048574874,8.98709568210779,9.63256538442788,9.47304025690604,9.143636037087,9.80300021085938,9.03148582570978,8.97845775199343,9.0066601459318,8.7631242014976,8.73896204230969,8.90419103309521,8.4416271001975,8.61319047714293,8.78430868060984,8.66585024665502,8.69411533249083,8.82886607694311,8.69042763011255,8.96326035662251,8.98357909605179,9.2152705450268,9.24379973708287,9.61218037446907,9.23947994440503,8.9183806188934,8.9015921378164,8.66413929807155,8.99138052854657,9.02746539217375,8.84192802333308,9.22745811597121,8.51154226174428,8.65753150198962,8.70849983928687,9.167083268478,9.22781489295952,8.90845979121833,9.17575592368296,9.31468729644878,8.92713054455663,9.18487929530952
"MCM2",7.94584505361255,10.0784067679682,8.28304576142352,9.66327054926338,8.86846674918272,9.70630454832023,10.2165157045487,10.4014906603692,8.75862193767373,9.98003513802263,9.62518009529753,8.8637147864525,8.09137681004478,9.67817601877385,10.5264139864124,9.40489279725838,8.65546649810042,9.80300021085938,8.63857500421954,10.4178144144774,9.8916271091707,9.90614950398531,9.25560267045999,9.67271075545885,8.57489451884154,8.49694572127638,8.56579833195913,8.51782128477728,8.52876455986823,8.91797051633926,8.84717438995416,8.55124034109049,8.65040884770692,8.11671280910491,7.98500620154081,9.13697841805365,8.80350500425413,8.77434796290602,8.82597173032831,9.04205668064366,8.56742411966186,8.91436057006251,8.70322438112966,9.40834594520938,7.8330441241677,9.93934822303379,7.55832860747507,9.67152365122777,8.72383459236894,10.8082336024128,7.78946644517278,9.88431297407861,9.10758111587425,9.75797929799822
"LOC107986126",5.93210024783407,8.18632795229215,6.02796038604197,7.78757419982667,6.4072711610584,6.74145208454498,7.88904654683605,7.91467265528675,6.62236424253251,7.67315814134683,7.18405717697387,6.69940425567712,5.91520312380448,7.32246225631527,8.10183673939411,7.34376087069177,6.58790358329215,7.92560157008861,6.38516385952972,7.85026226595503,7.58665117449005,7.50264126188003,6.91380893425325,7.2631698297128,6.28715869225302,6.46101425044557,6.4732778774642,6.25863547811421,6.36525623772329,6.63411249830153,6.51750779507795,6.36519555340835,6.48914965525913,6.24527454033667,6.01339270586829,7.29502059384529,6.32387173820904,6.28766254513327,6.57417788131933,6.55297017658641,6.27787035721703,7.13701449671231,6.08195104963083,7.26400642239259,5.65741816282513,7.43706580614337,5.38931046140789,7.73128219959234,6.62000892464313,8.07071483843824,5.54357485638784,7.9874819614272,7.03768560003044,7.66378139708953
"PODXL2",8.73226908882403,8.21612473775316,8.682716022548,8.34411859493055,8.11618664257184,9.53195798047179,10.3107327037772,10.3843593181197,7.98682126172472,8.38995185344675,9.18300306756143,9.05239776896947,5.59172528455934,9.72793215828061,10.2971307203555,8.77027977970675,8.67549941937889,9.41146764546893,8.52306870641222,9.3396320139417,8.08579107235146,9.63463293218122,9.07901546667187,7.17963933934091,8.2562909457382,8.77167439179386,8.20293552234662,8.26267090217515,7.61667827380968,8.22619075052386,8.22550522172097,8.70204511993608,7.90583997762185,8.5343859798976,7.68837299666016,8.4421087039745,8.74652205059899,8.30470912569903,8.56161107487098,8.15542906686546,8.55523299971143,8.96067233190814,8.63943640286521,9.49709943572205,6.96819498452479,9.1948354601298,7.12070929167955,8.73733343635757,8.4022661801789,10.5289562802777,6.67216301361172,8.8018723802099,8.94983496756863,9.79180558894926
"ABTB1",9.35018874476509,10.3761974621488,9.79419887623554,8.60084537229406,9.14270689376419,8.49546652900509,8.35691719801082,9.48079065240392,8.77543703082094,8.7127009152448,8.28763442271343,9.31333583166265,10.2786864048106,10.0592475150447,8.87853520302205,9.80055589699619,9.68017584700197,10.1253756733317,8.87947228054928,9.68456629817782,8.67069990929686,7.50952721227189,8.78948497335549,8.75510665803255,8.96227334152118,9.43072717747786,8.94249290425671,9.51936601364765,9.59076182967941,9.63061311522806,9.3249150243637,9.73824066967069,9.61897238648758,9.98087085635747,10.7179222227576,10.0452034251015,9.66715129060504,9.31742895277818,9.2121486008088,9.11159309229244,9.39581547658975,8.04257840578928,8.79715975627714,9.67792690250048,9.46578553029611,8.54066283411057,9.67286435809431,9.12670561806932,9.51019339491067,8.27671026371506,10.3775933419604,9.32355796774424,8.96774459340491,9.77959669964897
"MGLL",12.5728419675584,11.4464448858673,12.8527173191371,10.6765745570009,12.1651233214966,11.405461003372,10.7024777481937,10.6882640236762,12.4092055694731,10.7349470621921,12.032075228195,11.95360841353,11.2998043938302,11.8659515977184,10.8415623945394,12.3447272868587,12.4231011837385,11.4658308273331,12.0467313588826,10.7430694719484,11.0248027401913,9.86385220728903,11.1391856362163,10.8930708533778,12.2985374768366,12.1442051707026,12.4404151826598,12.0673561112783,12.596329489639,12.815950541755,12.1621685056158,12.2969141200923,12.8578001347236,13.0399167197699,12.1786591405711,12.4936949738423,12.2018584737478,12.594913178326,12.2046895701447,12.6233580657162,12.2783107009445,11.9554017838059,13.1698435519625,12.0228130465711,12.0271095586356,11.5710042999728,11.983126906507,11.8093714118556,11.9024525714433,11.5122031516424,11.8701114612738,10.4024999737809,12.825774460135,11.5227201186394
"LOC107986127",6.43111604887729,5.2230250312476,6.9533428459799,4.39227391147311,6.21540450921949,5.7087538298133,4.09554191479293,5.04301803053689,6.7757535312662,4.39495765440454,5.00443297479587,5.53162387814444,4.93530307023302,5.33043575624719,4.42186974343008,6.43360520820793,5.95603606417821,4.72532877485186,6.02030717502774,4.87939776294937,5.63660260099202,4.90855458235621,5.2653548862794,3.89258441889834,6.48205239585248,7.01339828291629,6.76178580533647,6.23243911860227,6.08024497828044,6.57883409293842,6.68726053000557,6.4656673019571,6.64191055956598,7.17491935008922,5.01957023650405,6.82008819813499,6.13765775954531,6.26107422454453,6.19807934675052,7.80335708307854,6.27787035721703,5.48390471701896,6.4250113808171,5.461240853389,5.73820833316244,6.25901277044329,6.27326521444585,4.96743935751122,4.7115891262788,5.99623558860391,5.466011063027,4.92606957713939,7.25794286702537,5.71884811798016
"KBTBD12",6.99668626079153,8.16203877878285,6.5718167801546,5.95850032543383,6.74323652621704,6.43353419231385,6.94599215874872,8.23109171048491,6.28683506114196,6.50275594643387,6.2442847079806,7.52736068823533,6.36959718881292,7.9220628019059,6.98221159625455,6.51022666149132,7.29719381723509,7.40643231234216,7.29287115561002,5.18904109721856,7.60878340343074,4.21460969628295,6.29426245810813,6.45158528874062,7.21557940458804,6.9963243850911,6.37205563420772,7.03848867574286,6.60251669498817,6.82658759792355,6.87060001255675,7.59604237547596,6.52588278927477,6.67412307806082,7.26600267850371,7.26033911795807,7.06812979610504,5.97990791028257,7.30285399476723,6.49209384213509,7.17908731821451,6.43008086403363,6.64425630962962,7.10055335987339,7.34309067822913,7.9707696811591,6.27326521444585,5.93507974242646,6.7043498475669,6.25776238338368,7.69310713248389,6.33194922459328,7.15203529284233,6.16193296104237
"SEC61A1",12.0315135227834,12.4980020096023,11.8891760297853,12.9331087381479,11.0499271523719,11.5575677673193,11.9279667237863,11.8945079697802,11.9511237539066,12.0252545887929,12.6402350485817,12.2072636258036,11.7772223961985,12.1737908921748,12.2208373475191,12.0580074461335,11.8601493232091,12.7545357894176,11.9388077642966,12.9830330381595,12.0167094101467,11.9627300173253,11.7793785168102,12.4930631148421,11.692847667648,11.7374365224548,12.0244626598136,11.9241764390538,11.6191200018784,11.7736460062084,11.931856961465,11.8113217724242,11.7843469492669,11.82674711072,11.3422552072819,12.536624674547,11.9609042148261,11.8126574010116,11.8975374103467,11.8115271502916,11.8241701524289,12.6305409572279,12.1966173316427,12.2772782488417,11.4288103616936,12.3677296663069,11.3158431567746,12.1095717741615,12.0107762972805,12.6018845888425,11.3034013183703,12.0160163956885,12.1985258978939,12.3961393463525
"RUVBL1",9.26487018945869,10.5765986160716,8.66922804088788,10.4140828035889,9.106580672326,9.83785425235711,10.2268485049747,10.4388472805275,9.50194664573315,9.95035461613925,10.1764415876381,9.79391012004562,9.61135580472247,9.96344196522854,10.5058591958164,9.79549538431077,9.76673982747994,10.5587908883108,9.46606143414168,10.6181773330249,10.2071545676116,10.1064985901926,9.86356278013226,10.4448222694958,8.98261409676433,9.20485976845576,9.29680998975797,9.13921177276015,9.00031203323957,9.2752665094279,9.1909034266658,9.25050791065563,9.30043076630321,9.19706551376983,9.34293552876364,9.82132982724623,9.39997814311439,9.31101837991825,9.24907136144424,9.29104007638489,9.16665693006706,9.64032931217422,9.14214369343784,9.63013581198729,9.26648690970476,10.126655870407,8.9727922185433,9.88424847726335,9.1699577186651,10.4899149901625,9.10269025812624,10.6429216151042,9.3001041361387,10.3011879168195
"EEFSEC",7.90127283450599,8.36185393792234,8.08897030224068,8.7634911241876,7.72922158061702,8.16616955435977,8.5613363741678,8.38199452340047,7.99162881859785,8.27628428890046,8.15357717891098,8.28698427321799,8.31211488372773,8.19416128566437,8.92722881814936,8.54451823090161,8.2208546758635,8.76051128079976,8.04854379251462,8.74135413948155,8.54160842036107,8.23367978019145,7.88018086811466,8.51960761664894,7.59660861423893,7.71185744569755,7.96307600221317,7.88312224785573,7.85794379113376,7.77599024545122,7.81170065892098,7.9931582180998,8.1000463017571,8.12315834705457,8.44081215693491,8.44519466410657,8.20877153803317,8.12625853650427,7.96727580838269,7.88217431305813,7.97893122895021,8.35854377365884,7.83589074223141,8.78571474032011,7.8330441241677,7.94646049897856,7.31946260382935,8.65453920916597,8.2615676959232,8.72496070480144,7.96475942624228,8.64083330112736,7.81847568569756,8.41389230876119
"GATA2",6.9240964426828,7.37512773591173,7.72155125638089,5.84798550817914,8.05427848746278,7.00620289883281,6.85977366460334,7.42648407083434,7.67033625682862,6.32780645703726,6.2442847079806,6.87825701015848,8.92300646703194,7.19188211963549,7.27402682034228,7.41160036721777,7.61230268847109,4.61779655785508,7.22808627126926,7.45711566961685,6.05164821005876,6.40712336186594,7.79200201473887,4.82150481174181,7.54276227057784,6.79371307597392,7.55920321434666,7.34211257821857,7.02516177654486,7.6640913615052,7.38987034297936,7.88011834537352,7.69740796636599,7.5163205485127,7.75103983185751,6.95653231328357,8.75617696979266,7.4541950736967,7.06962575763015,6.52285706724475,8.00068123500885,6.87126349126861,8.06908371931206,7.5907917587326,5.88695412534705,8.08651791485749,6.96314513646851,7.55970806477079,8.04251047962813,6.44894384167432,6.67216301361172,5.6645996180678,7.92322500270889,7.26820618485869
"GATA2-AS1",4.149970357877,6.43872896567381,5.63551786488377,5.93167766342707,5.85300327291136,5.55697363188057,7.22401862847344,7.16573644670763,5.12724289308561,6.83013696992022,6.88539780249181,5.07854867430664,6.39918568276917,6.90200802594181,5.24696749093481,4.77459890580848,6.1069836693341,4.87099923787727,5.97190631694857,7.46261870165844,4.19115129840783,5.22123381217732,6.64660886134296,5.34312679376045,5.53494505440249,5.28025829655152,4.70191284671913,5.803082437226,4.5959730264127,4.97031511447255,5.52923430221368,5.58616952657095,4.66902319339317,5.08862905988059,5.39053433015723,5.59559556272042,5.58364689984272,4.92634057586448,5.19098895980906,4.69647012402293,5.41203559409846,5.37554597716278,4.60375892683666,5.59288400855548,5.27637488734875,7.67771621415423,4.62251374233775,7.67633285821716,4.92621914899734,6.07602966988269,4.42913613169472,5.1099389901853,5.41124614621754,6.08379172428755
"LOC90246",3.87049904045508,5.52733749484599,4.19234708039248,4.39227391147311,4.41384152784398,4.03310104165047,4.31478678030578,5.39862746141719,4.27549354891213,4.82424415489357,4.18644797552232,4.60614257140555,5.36597492179143,5.85217019745764,4.51982239581511,4.1499018945512,4.390755171268,3.35185595233658,4.50587803537024,4.84394404637237,4.11927451603327,3.8328849077394,5.13598731248141,4.63749179674576,4.05458018849134,4.27214455905123,3.94551455700538,3.91482440849757,4.07360939966788,3.31324538460498,4.32636964486753,4.85161382901952,3.97583218103245,4.01722068253268,4.29482013610225,4.04385956097076,4.57199662773127,4.28954380468535,4.64506875245807,4.10394970237901,4.03238981986045,4.15472795114141,3.60369835659867,4.62331603203749,4.09556991035597,6.13427327470819,3.91555178919989,5.65610410030951,4.11490046925726,4.63819315290205,3.99370172618027,4.29603141186133,4.14314821545445,4.54979649423788
"RPN1",11.8757531032345,12.0088578475739,11.5153547703643,12.3610892023605,11.6086661998753,11.8264546522465,11.8251774247423,12.0520712063107,11.7693607602644,11.7301240277106,12.3091546959229,12.0433908643877,11.2161664983764,11.9115877987075,12.306523030986,11.9110568197444,11.7297498544074,12.5821124028637,12.0865456678276,12.8085092778933,12.1732142804271,11.951729370272,11.5875411515922,12.170173896504,11.6179051833436,11.5554989664479,11.8865363418309,11.7256227898901,11.5915807630969,11.7812762440737,11.7168286580207,11.6394529248871,11.8517922386012,11.7293101823605,11.257015305495,12.2936722795959,11.7807261999749,11.7860401831939,11.7792917755792,11.6312620530846,11.8083403031796,12.4023590401798,11.9289230073773,11.9264271146649,11.394083293647,12.1799667805152,11.206159713833,11.8939898376955,11.8311504853913,12.4273774746169,11.1242867444851,12.3101359750084,12.0785135681125,12.3514754198992
"RAB7A",11.9632006140584,12.2827069505752,11.9419927676896,12.1191383094783,11.8585143266463,11.9564765973869,11.9323577712537,12.1950179716462,11.8073191669888,11.3416243307612,12.4241582768761,11.7475821297745,11.9668955992124,12.0573652972223,12.3830474701915,12.0698437155066,12.0151332883075,12.5054968937635,11.9302368298262,11.9732661110018,12.5541066699781,11.988794298647,11.6187216424486,11.8816156003195,11.9575768153679,11.9839971670617,11.9425819365332,11.7756358655267,12.2290782938534,12.0619884427316,12.1099060575695,11.9654104283531,12.327404971431,12.1910032394759,12.01431623452,12.3568687501607,11.8492189648176,11.9215888639573,12.2010921358534,12.0413640354402,12.2123223068566,11.9982071177452,12.1388566933145,12.1171663276784,12.0221740862762,11.6679636672331,11.9317967418376,11.609031250321,12.1255486366475,12.4704041179895,11.971049087391,12.082840046418,12.0867301507716,12.2957725950811
"IFT122P3",4.149970357877,4.82805400624692,3.99586907782054,4.09012146784634,4.41384152784398,4.13910283821682,4.6555708957009,4.28177221066634,4.11800254586254,4.13056940500276,3.76878009279956,4.2417651395862,4.75306904753384,4.18709125929349,4.13148100020546,4.07089238399239,4.29916974362563,4.22000656794062,4.10701350046135,4.06020429007013,4.54465422165249,4.21460969628295,3.69561136863821,4.35934432693291,3.66646291909394,4.3964077121143,4.00855834742553,4.48228111527464,4.65446997545141,4.54545992790706,4.32636964486753,4.18777561403284,4.57048068647978,4.62989649962811,4.04553952527193,3.64481557293076,3.99893121212693,4.28954380468535,4.06683421545581,4.50819730692292,3.45469029341294,4.64058694754357,4.12649378705053,4.74819307762602,3.74466955106869,4.49880222955792,4.14086200272772,4.30261304954174,3.89371738853152,4.74668070065216,4.23354800834223,4.11480055311203,3.97905329907152,4.78062031123263
"ACAD9",8.85802006439061,9.1691684876233,8.89458532195892,9.30709467358112,8.88633479941797,9.1195541786863,9.26864412880578,9.48793753585925,8.65642177798461,8.86085157347804,9.54600024915667,9.51057661181966,8.82089150093623,8.93752211500025,9.31651127596577,8.70429453375587,8.76796325837247,9.6623032787267,8.84837180562993,9.61225700652376,9.32974228583347,8.37220484863838,8.99001391412505,9.18241834625212,8.7669680211127,9.08920123482024,8.90372532194778,8.92693603060026,8.86526975492002,9.46461364837759,9.01522387609604,8.91775184851042,8.74377687346996,8.56310618350455,9.24379973708287,9.47552990103827,8.95370660162029,9.19743910538008,9.03940702916888,8.83225923080119,8.92472350512642,9.12828925082536,8.55743448800187,8.63737331866533,8.80621217524917,8.85970218005336,8.94303772519413,9.30615548121609,8.67613294448634,9.47544386343936,9.01248774016057,9.63991960592507,9.19759832407376,9.54007428304129
"CFAP92",7.26685563468888,7.64446522305922,7.98388600962017,8.34411859493055,7.45013805630864,8.42851581680033,8.92516049867343,8.61315324102226,7.32631583983263,8.57070752712659,8.04909123854605,7.83748359677607,7.18865123904914,8.48215816362934,8.5142465424398,7.76781688477911,7.22276265652165,8.64242678416861,7.16557428540056,7.65751250646921,8.00470569871619,9.53369477357688,7.2694972663722,7.87800544022913,7.13893510580296,7.37196787498659,7.66742513415625,7.56685837475911,7.35114642366912,7.52538333578345,7.5543845569876,7.60701976627188,7.49720658188315,7.52609007582908,7.76845469885387,8.4635729606041,7.79935767804242,7.31992127651393,7.7047295382138,8.42605632638498,7.41362396883057,7.94913586523252,7.024414941496,7.24456383664757,6.86574681580001,8.64248562615871,6.91475181724078,8.63547650024551,7.16687844664627,8.14575204401771,7.35795564659566,9.51383583476017,7.7682206738504,8.6669021074165
"EFCC1",7.49415981828406,6.24266774276918,7.61291368012168,6.97584093780105,7.47872676305274,6.82222000840175,6.75533805186692,6.28971299273679,7.70589042594849,7.07706640148157,6.28982444038468,7.00137835773293,7.57765929960185,7.70585157319365,6.98989612017428,6.97335072962886,6.733266317872,5.59433743833149,7.41428531277638,5.83564750286382,6.81573435820886,6.95470143545292,6.70066125407631,6.28623936241334,6.67035102372123,7.0469479568272,7.76807448375899,7.24135390640038,7.14224364753883,6.89144248595451,6.97612048523368,7.46338634871642,7.88723962981521,7.67400133412455,8.03621085796541,7.25330119253983,7.86631468945779,7.43069618314094,7.39116111109022,7.36192837518287,7.25355411212987,7.40877990465791,7.42905569880342,6.9160538178096,7.51060486461183,5.79142259448011,8.31198235075975,5.49230341867621,8.07441647391791,6.69478735964895,7.87977866433612,6.64846945256896,7.48667949787945,6.61382252722684
"GP9",4.71119138958234,3.44023761421332,4.80034698230098,3.41950539984294,4.72515945646096,3.9140715253107,3.58473149677434,2.85259863008314,4.34637023075498,3.26862871449485,3.67472651257719,5.65440148059139,3.34519172847145,4.0180025381753,2.85259863008314,5.7568260748357,4.47550337406651,3.35185595233658,4.80234293776005,3.81733538776843,3.3130036130134,2.85259863008314,4.09631292434629,4.42053578382049,3.66646291909394,4.27214455905123,3.87783966808671,3.7262170148815,4.16539249663742,4.54545992790706,4.37740668586526,4.37790093927487,3.77715214568221,4.7787285013085,4.17760792312138,4.04385956097076,4.43605664008795,4.01514724310551,4.39267481653796,4.57427697906575,3.959826701506,5.05910548277655,4.30916502744351,5.59288400855548,3.74466955106869,4.49880222955792,3.61252083476238,4.50627210954949,4.5886062169089,3.56416425368144,3.66971284775144,3.59652677739341,4.6254954052074,3.8688254863835
"ISY1-RAB43",9.19278437450048,8.86894486580383,9.46603661727475,9.45841604446312,8.71694358883659,8.75654408641327,9.27529735569191,9.31521284293429,8.90588052616322,8.62034859340624,9.28545782208998,8.97848106785169,8.89492936360435,9.08287764135496,9.78783382485218,8.872356889809,9.05160867740659,9.36443072554565,9.03439754806638,9.23916815243028,9.42157641936006,8.78879048108227,8.75600047665327,9.38881265723763,8.75124525210468,8.9894944775507,9.06027198498309,8.9569785931995,9.27848445358262,9.26136465605645,9.04660543257018,8.85014255351699,9.33169626843403,9.40168437137247,8.68028013263198,9.55621280718782,9.26900002895748,9.25534648821846,9.0492926653805,9.19938171626537,8.88436814721811,8.88584236544616,9.40762214500014,9.07102670577973,8.72103538450102,9.00204858371336,8.82401672419973,8.84910967145285,9.09421128912232,9.67218054339201,8.83588187745518,8.96950673453363,9.2930190489559,9.50342410508303
"RAB43",8.84631881371341,7.95140413278167,9.16585104833918,9.07291481695373,8.17554385694439,8.11916663406473,8.50394036384905,8.46162333915119,8.27402157082753,7.77637892482279,8.86467655328662,8.32001866226029,7.83597127111114,8.70689363358706,9.32410665416542,8.42504572108146,8.6392373037156,8.89899968014454,8.79270777350005,8.75709230440806,8.90536755829954,8.11690674681442,8.29019289668456,9.18824583061144,7.81671380819123,8.08656682655569,8.5001681847321,8.42340877196268,8.83378364652751,8.97870927404667,8.51453772221766,8.15887140844681,9.20984812936719,9.30016055368469,7.25367555097139,9.40281545956352,9.08207314340366,8.94139300020374,8.47623225845046,8.97729977727633,8.41654847376336,8.46842876950245,9.16245489832616,8.7028253939958,7.9374909821508,8.56480677886178,8.00133974430018,8.32633206963539,8.68992378288574,9.35023386658437,7.85029955576683,8.32458752583519,8.94079604884247,9.12340596517683
"ISY1",8.41070561202165,8.60642598926748,8.65902859770498,8.71387904812667,8.52496920582124,8.53975524508903,9.03509755222499,9.12201910575561,8.49658038747427,8.36103733492402,8.61263057952875,8.41140638137465,8.76839527669476,8.46419724444118,9.40797977645923,8.63797468279949,8.40012850362506,9.21547250188987,8.26489674685824,8.63098639240133,9.10325033838088,8.53610842009732,8.31340402890842,8.53188410228896,8.42685461436503,8.67334291250415,8.54705024972799,8.38266107533759,8.64877520246345,8.42952945484519,8.53926702035075,8.47247905966094,8.42085979878884,8.42910465546103,8.88956304093842,9.0010279607596,8.25945085632252,8.53675241896372,8.51955365490815,8.46594796862184,8.32759229561569,8.2582519905196,8.09045393038131,8.4885926761309,8.77837525597607,8.31251442583148,8.66541409155522,8.96051999646545,8.56078315629292,8.50043411915299,8.9233546616879,9.10944566391007,8.3964875464959,8.42961036161493
"CNBP",11.6554803380902,12.211312381259,11.6701772722072,11.9016691622253,11.9686779321407,12.1204880250898,12.413073981411,12.754935338083,11.8699673699799,11.9045842631802,11.796826092927,11.5135098140716,11.9542766356886,11.9080642681955,12.7375994474062,10.8420113596698,11.4610331378832,12.2270994341301,11.8693822262499,12.178738042339,11.993273463737,11.4801358840789,11.6366517325581,12.1281040483508,12.4037685151964,12.0059538320211,12.3348072984777,12.0986801756804,11.9027964502754,11.9650889270435,11.7235850013781,11.4180906546891,11.7906103041183,11.8133662775486,12.7049712836517,11.3921344608967,11.5955490261154,12.0028760909287,11.926314772585,12.1925103380761,11.9969815594762,11.4053593189483,11.4510921937064,11.498145436095,12.3584550246114,12.0718434609915,12.2793901855976,12.0039476832615,11.7330216147123,11.7104787771142,12.5511399684343,12.3914713161088,11.4033237294322,11.7312181471026
"LOC105374101",4.149970357877,4.44424907952878,4.19234708039248,4.30061201826952,3.66124521078291,4.40498169206302,3.93691754850643,4.73782151965733,4.11800254586254,4.00269418275308,3.76878009279956,4.16751627669326,3.8241164619056,4.1338003263093,4.69442715140002,4.22328879713881,4.19925173997626,3.83690095143507,4.3881196124361,4.12912829923781,4.54465422165249,4.21460969628295,4.02897126103764,4.07321011329388,4.05458018849134,3.77144764951524,4.00855834742553,4.13999759059651,4.32792821474843,4.04252265696784,4.21661565876084,4.18777561403284,4.21238757935056,4.26136812967339,4.58706542883928,4.04385956097076,4.19587136207692,4.16141439346443,4.06683421545581,4.36365795200387,4.3842214253761,4.42332397297379,3.60369835659867,3.61289878394288,4.56330118035522,2.85259863008314,4.32529523943134,2.85259863008314,2.85259863008314,4.63819315290205,4.42913613169472,3.59652677739341,3.51380217334116,4.54979649423788
